"package","initial_count","storage_temp","day","count","growth_model","loc","sampling_code"
59,5.04421421911607,6,14,7.94126815990884,"mm-strain","us",6
59,5.04421421911607,6,15,8.00783788737157,"mm-strain","us",6
59,5.04421421911607,6,16,8.05852613234772,"mm-strain","us",6
59,5.04421421911607,6,17,8.09695797519139,"mm-strain","us",6
59,5.04421421911607,6,18,8.12599595921448,"mm-strain","us",6
59,5.04421421911607,6,19,8.14787613558166,"mm-strain","us",6
59,5.04421421911607,6,20,8.1643279675492,"mm-strain","us",6
59,5.04421421911607,6,21,8.17667817445224,"mm-strain","us",6
59,5.04421421911607,6,22,8.18593795637634,"mm-strain","us",6
59,5.04421421911607,6,23,8.19287420415433,"mm-strain","us",6
59,5.04421421911607,6,24,8.19806633125031,"mm-strain","us",6
59,5.04421421911607,6,25,8.20195085930821,"mm-strain","us",6
59,5.04421421911607,6,26,8.20485595381411,"mm-strain","us",6
59,5.04421421911607,6,27,8.20702792504716,"mm-strain","us",6
59,5.04421421911607,6,28,8.20865142314196,"mm-strain","us",6
59,5.04421421911607,6,29,8.20986474913731,"mm-strain","us",6
59,5.04421421911607,6,30,8.2107714192367,"mm-strain","us",6
60,4.73634863448406,6,1,4.77832571328602,"mm-strain","us",6
60,4.73634863448406,6,2,4.82238410223123,"mm-strain","us",6
60,4.73634863448406,6,3,4.90320876694441,"mm-strain","us",6
60,4.73634863448406,6,4,5.0459049714387,"mm-strain","us",6
60,4.73634863448406,6,5,5.27265260933791,"mm-strain","us",6
60,4.73634863448406,6,6,5.59687670360307,"mm-strain","us",6
60,4.73634863448406,6,7,5.99839333188659,"mm-strain","us",6
60,4.73634863448406,6,8,6.41217817694986,"mm-strain","us",6
60,4.73634863448406,6,9,6.77654155815002,"mm-strain","us",6
60,4.73634863448406,6,10,7.06557774480398,"mm-strain","us",6
60,4.73634863448406,6,11,7.28075783361349,"mm-strain","us",6
60,4.73634863448406,6,12,7.43504855050223,"mm-strain","us",6
60,4.73634863448406,6,13,7.54338630097445,"mm-strain","us",6
60,4.73634863448406,6,14,7.61873546373642,"mm-strain","us",6
60,4.73634863448406,6,15,7.67107895419016,"mm-strain","us",6
60,4.73634863448406,6,16,7.70762675543028,"mm-strain","us",6
60,4.73634863448406,6,17,7.7333945758539,"mm-strain","us",6
