"package","initial_count","storage_temp","day","count","growth_model","loc","sampling_code"
16,5.0418875937479,6,11,8.26676752057461,"mm-apc","us",2
16,5.0418875937479,6,12,8.5599384230134,"mm-apc","us",2
16,5.0418875937479,6,13,8.8531093254522,"mm-apc","us",2
16,5.0418875937479,6,14,9.14628022789099,"mm-apc","us",2
16,5.0418875937479,6,15,9.43945113032978,"mm-apc","us",2
16,5.0418875937479,6,16,9.59206315398229,"mm-apc","us",2
16,5.0418875937479,6,17,9.59206315398229,"mm-apc","us",2
16,5.0418875937479,6,18,9.59206315398229,"mm-apc","us",2
16,5.0418875937479,6,19,9.59206315398229,"mm-apc","us",2
16,5.0418875937479,6,20,9.59206315398229,"mm-apc","us",2
16,5.0418875937479,6,21,9.59206315398229,"mm-apc","us",2
16,5.0418875937479,6,22,9.59206315398229,"mm-apc","us",2
16,5.0418875937479,6,23,9.59206315398229,"mm-apc","us",2
16,5.0418875937479,6,24,9.59206315398229,"mm-apc","us",2
16,5.0418875937479,6,25,9.59206315398229,"mm-apc","us",2
16,5.0418875937479,6,26,9.59206315398229,"mm-apc","us",2
16,5.0418875937479,6,27,9.59206315398229,"mm-apc","us",2
16,5.0418875937479,6,28,9.59206315398229,"mm-apc","us",2
16,5.0418875937479,6,29,9.59206315398229,"mm-apc","us",2
16,5.0418875937479,6,30,9.59206315398229,"mm-apc","us",2
17,5.05225382577217,6,1,5.34542472821096,"mm-apc","us",2
17,5.05225382577217,6,2,5.63859563064975,"mm-apc","us",2
17,5.05225382577217,6,3,5.93176653308854,"mm-apc","us",2
17,5.05225382577217,6,4,6.22493743552734,"mm-apc","us",2
17,5.05225382577217,6,5,6.51810833796613,"mm-apc","us",2
17,5.05225382577217,6,6,6.81127924040492,"mm-apc","us",2
17,5.05225382577217,6,7,7.10445014284371,"mm-apc","us",2
17,5.05225382577217,6,8,7.3976210452825,"mm-apc","us",2
17,5.05225382577217,6,9,7.6907919477213,"mm-apc","us",2
17,5.05225382577217,6,10,7.98396285016009,"mm-apc","us",2
17,5.05225382577217,6,11,8.27713375259888,"mm-apc","us",2
17,5.05225382577217,6,12,8.57030465503767,"mm-apc","us",2
17,5.05225382577217,6,13,8.86347555747647,"mm-apc","us",2
17,5.05225382577217,6,14,9.15664645991526,"mm-apc","us",2
17,5.05225382577217,6,15,9.44981736235405,"mm-apc","us",2
17,5.05225382577217,6,16,9.59206315398229,"mm-apc","us",2
17,5.05225382577217,6,17,9.59206315398229,"mm-apc","us",2
17,5.05225382577217,6,18,9.59206315398229,"mm-apc","us",2
17,5.05225382577217,6,19,9.59206315398229,"mm-apc","us",2
17,5.05225382577217,6,20,9.59206315398229,"mm-apc","us",2
17,5.05225382577217,6,21,9.59206315398229,"mm-apc","us",2
17,5.05225382577217,6,22,9.59206315398229,"mm-apc","us",2
17,5.05225382577217,6,23,9.59206315398229,"mm-apc","us",2
17,5.05225382577217,6,24,9.59206315398229,"mm-apc","us",2
17,5.05225382577217,6,25,9.59206315398229,"mm-apc","us",2
17,5.05225382577217,6,26,9.59206315398229,"mm-apc","us",2
17,5.05225382577217,6,27,9.59206315398229,"mm-apc","us",2
17,5.05225382577217,6,28,9.59206315398229,"mm-apc","us",2
17,5.05225382577217,6,29,9.59206315398229,"mm-apc","us",2
17,5.05225382577217,6,30,9.59206315398229,"mm-apc","us",2
18,5.06518279199291,6,1,5.3583536944317,"mm-apc","us",2
18,5.06518279199291,6,2,5.65152459687049,"mm-apc","us",2
18,5.06518279199291,6,3,5.94469549930928,"mm-apc","us",2
18,5.06518279199291,6,4,6.23786640174807,"mm-apc","us",2
18,5.06518279199291,6,5,6.53103730418687,"mm-apc","us",2
18,5.06518279199291,6,6,6.82420820662566,"mm-apc","us",2
18,5.06518279199291,6,7,7.11737910906445,"mm-apc","us",2
18,5.06518279199291,6,8,7.41055001150324,"mm-apc","us",2
18,5.06518279199291,6,9,7.70372091394203,"mm-apc","us",2
18,5.06518279199291,6,10,7.99689181638083,"mm-apc","us",2
18,5.06518279199291,6,11,8.29006271881962,"mm-apc","us",2
18,5.06518279199291,6,12,8.58323362125841,"mm-apc","us",2
18,5.06518279199291,6,13,8.8764045236972,"mm-apc","us",2
18,5.06518279199291,6,14,9.16957542613599,"mm-apc","us",2
18,5.06518279199291,6,15,9.46274632857479,"mm-apc","us",2
18,5.06518279199291,6,16,9.59206315398229,"mm-apc","us",2
18,5.06518279199291,6,17,9.59206315398229,"mm-apc","us",2
18,5.06518279199291,6,18,9.59206315398229,"mm-apc","us",2
18,5.06518279199291,6,19,9.59206315398229,"mm-apc","us",2
18,5.06518279199291,6,20,9.59206315398229,"mm-apc","us",2
18,5.06518279199291,6,21,9.59206315398229,"mm-apc","us",2
18,5.06518279199291,6,22,9.59206315398229,"mm-apc","us",2
18,5.06518279199291,6,23,9.59206315398229,"mm-apc","us",2
18,5.06518279199291,6,24,9.59206315398229,"mm-apc","us",2
18,5.06518279199291,6,25,9.59206315398229,"mm-apc","us",2
18,5.06518279199291,6,26,9.59206315398229,"mm-apc","us",2
18,5.06518279199291,6,27,9.59206315398229,"mm-apc","us",2
18,5.06518279199291,6,28,9.59206315398229,"mm-apc","us",2
18,5.06518279199291,6,29,9.59206315398229,"mm-apc","us",2
18,5.06518279199291,6,30,9.59206315398229,"mm-apc","us",2
19,5.03634131762781,6,1,5.3295122200666,"mm-apc","us",2
